YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,DT21,1586,2873
2024-05,WEEKDAY,8,TRAIN,EW4,48799,23453
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,EW4,8502,4429
2024-05,WEEKDAY,20,TRAIN,EW29,24390,7718
2024-05,WEEKENDS/HOLIDAY,20,TRAIN,EW29,5847,8417
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,BP5,1258,966
2024-05,WEEKDAY,12,TRAIN,BP5,2102,1746
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,EW10,6209,2696
2024-05,WEEKDAY,7,TRAIN,EW10,31976,11157
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,EW5,20531,15861
2024-05,WEEKDAY,12,TRAIN,EW5,30864,26697
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,TE13,1626,2266
2024-05,WEEKDAY,10,TRAIN,TE13,3569,4809
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,CC8,6300,4388
2024-05,WEEKDAY,12,TRAIN,CC8,10200,6756
2024-05,WEEKDAY,23,TRAIN,BP5,165,314
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,BP5,19,42
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,NS28,3658,2800
2024-05,WEEKDAY,13,TRAIN,NS28,3609,1541
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,SW7,1635,1248
2024-05,WEEKDAY,13,TRAIN,SW7,3132,2774
2024-05,WEEKDAY,14,TRAIN,EW2/DT32,47296,49834
2024-05,WEEKENDS/HOLIDAY,14,TRAIN,EW2/DT32,29640,29287
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,NE13,16321,10947
2024-05,WEEKDAY,11,TRAIN,NE13,21895,15125
2024-05,WEEKDAY,10,TRAIN,NE15,22355,8045
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,NE15,14662,5829
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,EW14/NS26,7100,961
2024-05,WEEKDAY,23,TRAIN,EW14/NS26,21131,2092
2024-05,WEEKDAY,9,TRAIN,DT13,8863,15820
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,DT13,3636,6220
2024-05,WEEKDAY,6,TRAIN,DT13,4432,2771
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,DT13,1199,929
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,CC28,1492,2435
2024-05,WEEKDAY,19,TRAIN,CC28,3899,8872
2024-05,WEEKENDS/HOLIDAY,15,TRAIN,BP4,817,783
2024-05,WEEKDAY,15,TRAIN,BP4,8709,2162
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,TE14/NS22,5628,30460
2024-05,WEEKDAY,8,TRAIN,TE14/NS22,24516,130020
2024-05,WEEKENDS/HOLIDAY,0,TRAIN,EW25,47,686
2024-05,WEEKDAY,0,TRAIN,EW25,98,1237
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,TE3,4876,3217
2024-05,WEEKDAY,13,TRAIN,TE3,11605,9600
2024-05,WEEKDAY,5,TRAIN,DT6,195,233
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,DT6,44,39
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,BP10,1255,2068
2024-05,WEEKDAY,18,TRAIN,BP10,3674,10680
2024-05,WEEKDAY,15,TRAIN,TE18,9512,6799
2024-05,WEEKENDS/HOLIDAY,15,TRAIN,TE18,6924,4567
2024-05,WEEKDAY,11,TRAIN,EW21/CC22,21100,17991
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,EW21/CC22,10328,11623
2024-05,WEEKENDS/HOLIDAY,20,TRAIN,NE16/STC,15375,25897
2024-05,WEEKDAY,20,TRAIN,NE16/STC,33977,69077
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,NS20,23732,16477
2024-05,WEEKDAY,13,TRAIN,NS20,47651,48511
2024-05,WEEKDAY,22,TRAIN,SW3,287,2398
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,SW3,139,1064
2024-05,WEEKENDS/HOLIDAY,14,TRAIN,PE3,3230,3314
2024-05,WEEKDAY,14,TRAIN,PE3,5672,7505
2024-05,WEEKDAY,10,TRAIN,NE13,23079,15321
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,NE13,15037,11674
2024-05,WEEKDAY,17,TRAIN,NE17/PTC,52077,80230
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,NE17/PTC,27964,30854
2024-05,WEEKDAY,5,TRAIN,SE2,3412,78
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,SE2,682,19
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,NS24/NE6/CC1,29517,23300
2024-05,WEEKDAY,17,TRAIN,NS24/NE6/CC1,59728,43035
2024-05,WEEKDAY,15,TRAIN,PE2,4225,5963
2024-05,WEEKENDS/HOLIDAY,15,TRAIN,PE2,2581,2828
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,DT20,18,1
2024-05,WEEKDAY,5,TRAIN,DT20,81,5
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,TE22,3932,309
2024-05,WEEKDAY,22,TRAIN,TE22,3318,422
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,EW7,9838,6354
2024-05,WEEKDAY,10,TRAIN,EW7,15910,9688
2024-05,WEEKDAY,8,TRAIN,NS8,55828,19304
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,NS8,10885,6865
2024-05,WEEKDAY,22,TRAIN,CG1/DT35,10276,2213
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,CG1/DT35,7510,1523
2024-05,WEEKDAY,16,TRAIN,TE1,37251,3920
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,TE1,1953,1543
2024-05,WEEKDAY,12,TRAIN,CC24,24542,23985
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,CC24,4142,5687
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,SW4,1578,626
2024-05,WEEKDAY,8,TRAIN,SW4,8540,2097
2024-05,WEEKDAY,15,TRAIN,EW24/NS1,63098,55011
2024-05,WEEKENDS/HOLIDAY,15,TRAIN,EW24/NS1,46334,40385
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,CC8,2932,2474
2024-05,WEEKDAY,7,TRAIN,CC8,21196,21417
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,NS27/CE2/TE20,2316,3237
2024-05,WEEKDAY,17,TRAIN,NS27/CE2/TE20,18331,4183
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,DT13,7499,5224
2024-05,WEEKDAY,19,TRAIN,DT13,19525,15317
2024-05,WEEKENDS/HOLIDAY,15,TRAIN,EW18,7588,8330
2024-05,WEEKDAY,15,TRAIN,EW18,15175,16045
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,EW7,4130,1887
2024-05,WEEKDAY,6,TRAIN,EW7,20992,8174
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,CC12,2065,3538
2024-05,WEEKDAY,19,TRAIN,CC12,5906,14041
2024-05,WEEKDAY,21,TRAIN,NE12/CC13,55152,64982
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,NE12/CC13,24920,27222
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,CC7,3576,3540
2024-05,WEEKDAY,13,TRAIN,CC7,6688,7241
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,NE14,16698,6999
2024-05,WEEKDAY,8,TRAIN,NE14,112132,23412
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,EW29,4359,3420
2024-05,WEEKDAY,11,TRAIN,EW29,6442,5835
2024-05,WEEKENDS/HOLIDAY,0,TRAIN,CC8,47,204
2024-05,WEEKDAY,0,TRAIN,CC8,125,570
2024-05,WEEKDAY,12,TRAIN,PE7,4167,3157
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,PE7,3419,2088
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,NE16/STC,7755,2895
2024-05,WEEKDAY,6,TRAIN,NE16/STC,51307,20630
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,PW6,1297,609
2024-05,WEEKDAY,11,TRAIN,PW6,1633,926
2024-05,WEEKDAY,13,TRAIN,NS19,38621,36695
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,NS19,22474,20371
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,EW1,17036,6637
2024-05,WEEKDAY,9,TRAIN,EW1,47815,12951
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,DT31,4443,2881
2024-05,WEEKDAY,12,TRAIN,DT31,7586,6060
2024-05,WEEKDAY,12,TRAIN,DT2,3393,1329
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,DT2,1562,598
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,DT33,2933,11064
2024-05,WEEKDAY,21,TRAIN,DT33,5442,26851
2024-05,WEEKDAY,16,TRAIN,PW5,3087,3264
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,PW5,1710,1975
2024-05,WEEKDAY,17,TRAIN,NS28,3169,2124
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,NS28,3803,1521
2024-05,WEEKDAY,7,TRAIN,TE4,8781,16013
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,TE4,1281,2792
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,NE10,2504,5900
2024-05,WEEKDAY,22,TRAIN,NE10,5801,13717
2024-05,WEEKDAY,11,TRAIN,BP6/DT1,31498,23402
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,BP6/DT1,23747,16380
2024-05,WEEKDAY,21,TRAIN,EW24/NS1,103499,30233
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,EW24/NS1,48696,15828
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,BP9,1816,949
2024-05,WEEKDAY,10,TRAIN,BP9,2811,1401
2024-05,WEEKDAY,16,TRAIN,CC11,24957,10080
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,CC11,8787,5686
2024-05,WEEKDAY,0,TRAIN,CC3,72,15
2024-05,WEEKENDS/HOLIDAY,0,TRAIN,CC3,33,20
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,NS9/TE2,31841,39301
2024-05,WEEKDAY,17,TRAIN,NS9/TE2,77959,133173
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,NS2,15634,9391
2024-05,WEEKDAY,11,TRAIN,NS2,21695,15700
2024-05,WEEKDAY,22,TRAIN,EW5,12902,37086
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,EW5,6393,17381
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,CC10/DT26,8665,7203
2024-05,WEEKDAY,18,TRAIN,CC10/DT26,67304,33545
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,CC12,3511,2758
2024-05,WEEKDAY,13,TRAIN,CC12,15710,6942
2024-05,WEEKDAY,22,TRAIN,NE11,7210,9546
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,NE11,3284,4394
2024-05,WEEKDAY,10,TRAIN,SW4,2871,1263
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,SW4,2042,1001
2024-05,WEEKDAY,7,TRAIN,TE12,3242,10829
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,TE12,516,2164
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,BP4,993,817
2024-05,WEEKDAY,13,TRAIN,BP4,4181,5475
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,EW8/CC9,10190,20624
2024-05,WEEKDAY,8,TRAIN,EW8/CC9,54943,105926
2024-05,WEEKDAY,5,TRAIN,DT10/TE11,205,136
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,DT10/TE11,38,20
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,DT22,9803,8900
2024-05,WEEKDAY,19,TRAIN,DT22,13272,21168
2024-05,WEEKDAY,8,TRAIN,TE1,7923,63750
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,TE1,2099,2308
2024-05,WEEKDAY,6,TRAIN,CC17/TE9,9642,5146
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,CC17/TE9,1545,688
2024-05,WEEKDAY,21,TRAIN,CC25,3189,5742
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,CC25,1105,2557
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,SE2,3934,1953
2024-05,WEEKDAY,11,TRAIN,SE2,5461,3000
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,NS5,16470,11425
2024-05,WEEKDAY,12,TRAIN,NS5,25811,17203
2024-05,WEEKDAY,10,TRAIN,DT8,3513,2843
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,DT8,2409,2149
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,EW22,3058,2840
2024-05,WEEKDAY,13,TRAIN,EW22,16004,21042
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,NS9/TE2,20304,15648
2024-05,WEEKDAY,7,TRAIN,NS9/TE2,167139,79552
2024-05,WEEKENDS/HOLIDAY,0,TRAIN,TE4,43,104
2024-05,WEEKDAY,0,TRAIN,TE4,78,347
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,BP11,11,95
2024-05,WEEKDAY,23,TRAIN,BP11,91,784
2024-05,WEEKDAY,11,TRAIN,EW2/DT32,41087,35782
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,EW2/DT32,27946,22941
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,DT20,2918,3413
2024-05,WEEKDAY,11,TRAIN,DT20,5493,5065
2024-05,WEEKDAY,14,TRAIN,TE7,5270,5494
2024-05,WEEKENDS/HOLIDAY,14,TRAIN,TE7,3379,3326
2024-05,WEEKDAY,9,TRAIN,NE11,16543,12773
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,NE11,5940,5135
2024-05,WEEKDAY,18,TRAIN,DT13,25415,21345
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,DT13,8894,6350
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,DT7,2010,1822
2024-05,WEEKDAY,13,TRAIN,DT7,3522,4307
2024-05,WEEKDAY,17,TRAIN,NS17/CC15,67595,75806
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,NS17/CC15,24014,25325
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,CC12,1587,1605
2024-05,WEEKDAY,7,TRAIN,CC12,18110,22656
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,NS24/NE6/CC1,28961,24587
2024-05,WEEKDAY,16,TRAIN,NS24/NE6/CC1,39971,31380
2024-05,WEEKENDS/HOLIDAY,0,TRAIN,NS7,1560,1618
2024-05,WEEKDAY,0,TRAIN,NS7,770,2785
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,TE7,3357,3313
2024-05,WEEKDAY,17,TRAIN,TE7,12696,9413
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,EW2/DT32,14596,9720
2024-05,WEEKDAY,7,TRAIN,EW2/DT32,130622,60400
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,NS9/TE2,22105,30828
2024-05,WEEKDAY,21,TRAIN,NS9/TE2,43755,77923
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,CC24,2124,5518
2024-05,WEEKDAY,8,TRAIN,CC24,10254,111496
2024-05,WEEKDAY,12,TRAIN,BP8,1254,1301
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,BP8,710,728
2024-05,WEEKDAY,18,TRAIN,EW28,54369,70152
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,EW28,15022,15082
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,BP2,1861,869
2024-05,WEEKDAY,10,TRAIN,BP2,2824,994
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,EW20,855,2755
2024-05,WEEKDAY,23,TRAIN,EW20,1787,5598
2024-05,WEEKDAY,5,TRAIN,NE15,5430,286
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,NE15,925,23
2024-05,WEEKDAY,18,TRAIN,EW19,39980,50494
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,EW19,8032,8991
2024-05,WEEKENDS/HOLIDAY,20,TRAIN,BP9,470,987
2024-05,WEEKDAY,20,TRAIN,BP9,1108,2622
2024-05,WEEKDAY,22,TRAIN,BP10,787,3531
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,BP10,333,1386
2024-05,WEEKDAY,22,TRAIN,EW8/CC9,35708,23154
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,EW8/CC9,15118,10382
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,NS27/CE2/TE20,1185,1130
2024-05,WEEKDAY,21,TRAIN,NS27/CE2/TE20,4534,2039
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,PE1,780,196
2024-05,WEEKDAY,6,TRAIN,PE1,5651,1550
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,NS15,7078,5815
2024-05,WEEKDAY,8,TRAIN,NS15,35846,112768
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,TE19,1781,1278
2024-05,WEEKDAY,16,TRAIN,TE19,10566,2896
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,SW7,78,818
2024-05,WEEKDAY,23,TRAIN,SW7,153,1566
2024-05,WEEKDAY,20,TRAIN,DT3,3304,11922
2024-05,WEEKENDS/HOLIDAY,20,TRAIN,DT3,1597,4107
2024-05,WEEKDAY,12,TRAIN,CC12,6937,4231
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,CC12,4659,2259
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,CC19/DT9,5002,4934
2024-05,WEEKDAY,12,TRAIN,CC19/DT9,6917,6550
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,NS15,5897,6486
2024-05,WEEKDAY,19,TRAIN,NS15,36697,26012
2024-05,WEEKDAY,6,TRAIN,TE4,4610,4811
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,TE4,747,1141
2024-05,WEEKENDS/HOLIDAY,0,TRAIN,DT8,5,59
2024-05,WEEKDAY,0,TRAIN,DT8,14,218
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,DT7,848,1577
2024-05,WEEKDAY,7,TRAIN,DT7,6868,13932
2024-05,WEEKENDS/HOLIDAY,14,TRAIN,NS14,14392,12520
2024-05,WEEKDAY,14,TRAIN,NS14,22744,22426
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,PW3,747,648
2024-05,WEEKDAY,13,TRAIN,PW3,1869,1378
2024-05,WEEKENDS/HOLIDAY,14,TRAIN,DT23,1752,1893
2024-05,WEEKDAY,14,TRAIN,DT23,2792,3489
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,PE5,2277,654
2024-05,WEEKDAY,7,TRAIN,PE5,24279,7240
2024-05,WEEKDAY,20,TRAIN,CC2,4550,2903
2024-05,WEEKENDS/HOLIDAY,20,TRAIN,CC2,1339,1151
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,PW4,2496,2379
2024-05,WEEKDAY,21,TRAIN,PW4,3932,5294
2024-05,WEEKENDS/HOLIDAY,20,TRAIN,CC6,9935,2943
2024-05,WEEKDAY,20,TRAIN,CC6,14579,5656
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,PW3,1071,439
2024-05,WEEKDAY,10,TRAIN,PW3,1370,477
2024-05,WEEKDAY,19,TRAIN,TE3,8843,25229
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,TE3,2766,5366
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,CC5,3824,2831
2024-05,WEEKDAY,17,TRAIN,CC5,12321,4933
2024-05,WEEKDAY,11,TRAIN,BP2,2522,1140
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,BP2,1932,966
2024-05,WEEKDAY,7,TRAIN,CG1/DT35,3000,31942
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,CG1/DT35,1123,4151
2024-05,WEEKDAY,10,TRAIN,EW24/NS1,29505,60086
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,EW24/NS1,17213,34944
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,NE5,78,5
2024-05,WEEKDAY,5,TRAIN,NE5,240,47
2024-05,WEEKDAY,17,TRAIN,NS4/BP1,63315,81334
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,NS4/BP1,20576,24673
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,DT3,6014,2191
2024-05,WEEKDAY,10,TRAIN,DT3,8749,2895
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,TE7,83,25
2024-05,WEEKDAY,5,TRAIN,TE7,745,276
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,BP10,19,132
2024-05,WEEKDAY,23,TRAIN,BP10,202,996
2024-05,WEEKDAY,9,TRAIN,CC2,2116,13880
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,CC2,1135,3060
2024-05,WEEKDAY,13,TRAIN,EW2/DT32,49730,49759
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,EW2/DT32,30979,30261
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,NS15,6249,7874
2024-05,WEEKDAY,18,TRAIN,NS15,87966,38778
2024-05,WEEKDAY,15,TRAIN,NS12,9614,14181
2024-05,WEEKENDS/HOLIDAY,15,TRAIN,NS12,7590,7481
2024-05,WEEKDAY,0,TRAIN,NS11,900,7626
2024-05,WEEKENDS/HOLIDAY,0,TRAIN,NS11,528,4153
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,EW6,6228,8118
2024-05,WEEKDAY,18,TRAIN,EW6,18359,39415
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,NS4/BP1,7161,17268
2024-05,WEEKDAY,22,TRAIN,NS4/BP1,14814,35224
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,NS17/CC15,10122,7805
2024-05,WEEKDAY,7,TRAIN,NS17/CC15,87040,55502
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,NE17/PTC,17238,20033
2024-05,WEEKDAY,21,TRAIN,NE17/PTC,31524,46977
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,SW4,1724,1696
2024-05,WEEKDAY,13,TRAIN,SW4,2598,3694
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,EW22,873,657
2024-05,WEEKDAY,6,TRAIN,EW22,5978,7179
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,DT28,5331,3018
2024-05,WEEKDAY,12,TRAIN,DT28,7811,5308
2024-05,WEEKDAY,7,TRAIN,TE8,13761,7671
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,TE8,1660,2144
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,EW8/CC9,13970,36930
2024-05,WEEKDAY,9,TRAIN,EW8/CC9,33983,81025
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,NE16/STC,12753,5308
2024-05,WEEKDAY,7,TRAIN,NE16/STC,125461,36833
2024-05,WEEKENDS/HOLIDAY,14,TRAIN,PE5,2650,2901
2024-05,WEEKDAY,14,TRAIN,PE5,5594,6019
2024-05,WEEKDAY,23,TRAIN,EW7,1788,8695
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,EW7,904,4188
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,TE7,212,1145
2024-05,WEEKDAY,23,TRAIN,TE7,1004,2562
2024-05,WEEKDAY,16,TRAIN,NE10,17661,16791
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,NE10,7949,7901
2024-05,WEEKDAY,14,TRAIN,BP4,6021,2936
2024-05,WEEKENDS/HOLIDAY,14,TRAIN,BP4,793,830
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,EW8/CC9,6347,4190
2024-05,WEEKDAY,6,TRAIN,EW8/CC9,25382,18434
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,NE15,13988,9250
2024-05,WEEKDAY,12,TRAIN,NE15,18059,14193
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,TE5,2768,1136
2024-05,WEEKDAY,11,TRAIN,TE5,3678,1582
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,EW14/NS26,1747,7281
2024-05,WEEKDAY,7,TRAIN,EW14/NS26,5838,92246
2024-05,WEEKDAY,20,TRAIN,SW5,5573,11338
2024-05,WEEKENDS/HOLIDAY,20,TRAIN,SW5,3170,4108
2024-05,WEEKENDS/HOLIDAY,15,TRAIN,NS9/TE2,29660,32278
2024-05,WEEKDAY,15,TRAIN,NS9/TE2,43974,65950
2024-05,WEEKDAY,5,TRAIN,NS9/TE2,23282,9326
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,NS9/TE2,3836,2171
2024-05,WEEKDAY,12,TRAIN,CC17/TE9,7087,3887
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,CC17/TE9,2821,2099
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,EW17,10009,7607
2024-05,WEEKDAY,8,TRAIN,EW17,68220,40811
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,EW32,2226,4707
2024-05,WEEKDAY,19,TRAIN,EW32,10195,6285
2024-05,WEEKDAY,13,TRAIN,NS5,25303,21143
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,NS5,15130,13128
2024-05,WEEKENDS/HOLIDAY,14,TRAIN,DT30,3561,3235
2024-05,WEEKDAY,14,TRAIN,DT30,5884,5697
2024-05,WEEKDAY,16,TRAIN,DT34,6656,4317
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,DT34,2246,2008
2024-05,WEEKDAY,20,TRAIN,NS2,18501,43273
2024-05,WEEKENDS/HOLIDAY,20,TRAIN,NS2,7851,17058
2024-05,WEEKENDS/HOLIDAY,20,TRAIN,NS9/TE2,24501,32874
2024-05,WEEKDAY,20,TRAIN,NS9/TE2,46181,90268
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,NS24/NE6/CC1,11982,22495
2024-05,WEEKDAY,11,TRAIN,NS24/NE6/CC1,19777,33448
2024-05,WEEKDAY,23,TRAIN,NS4/BP1,6339,17152
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,NS4/BP1,3061,9326
2024-05,WEEKDAY,19,TRAIN,SE4,2728,9161
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,SE4,1243,2119
2024-05,WEEKENDS/HOLIDAY,14,TRAIN,NS9/TE2,29865,31647
2024-05,WEEKDAY,14,TRAIN,NS9/TE2,43356,55126
2024-05,WEEKDAY,17,TRAIN,SW7,3298,4371
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,SW7,1489,1320
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,SW7,1658,461
2024-05,WEEKDAY,8,TRAIN,SW7,8129,1603
2024-05,WEEKDAY,9,TRAIN,NS16,65472,38337
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,NS16,26796,15430
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,DT30,3741,3938
2024-05,WEEKDAY,16,TRAIN,DT30,5742,9464
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,CC17/TE9,2582,2484
2024-05,WEEKDAY,16,TRAIN,CC17/TE9,9774,7091
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,NS4/BP1,19481,19428
2024-05,WEEKDAY,13,TRAIN,NS4/BP1,31711,32838
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,DT34,2287,1810
2024-05,WEEKDAY,13,TRAIN,DT34,4370,4632
2024-05,WEEKENDS/HOLIDAY,0,TRAIN,DT27,26,293
2024-05,WEEKDAY,0,TRAIN,DT27,51,565
2024-05,WEEKDAY,12,TRAIN,SW3,2770,2119
